"Area Name-Legal/Statistical Area Description"	"Qualifying Name"	"FIPS"	"Summary Level"	"Geographic Component"	"State (Census)"	"State (FIPS)"	"County"	"County Size Code"	"County Subdivision (FIPS)"	"Census Tract"	"Families"	"Income in 1999 below poverty level"	"Income in 1999 below poverty level: Married Couple Family: With Related Child Living Bellow Poverty Level"	"Income in 1999 below poverty level: Married Couple Family: No related children under 18 years"	"Income in 1999 below poverty level: Male householder, no wife present"	"Income in 1999 below poverty level: Male householder, no wife present: With related children under 18 years"	"Income in 1999 below poverty level: Male householder, no wife present: No related children under 18 years"	"Income in 1999 below poverty level: Female householder, no husband present"	"Income in 1999 below poverty level: Female householder, no husband present: With related children under 18 years"	"Income in 1999 below poverty level: Female householder, no husband present: No related children under 18 years"	"Income in 1999 at or above poverty level"	"% Income in 1999 below poverty level"	"% Income in 1999 below poverty level: Married Couple Family: With Related Child Living Bellow Poverty Level"	"% Income in 1999 below poverty level: Married Couple Family: No related children under 18 years"	"% Income in 1999 below poverty level: Male householder, no wife present"	"% Income in 1999 below poverty level: Male householder, no wife present: With related children under 18 years"	"% Income in 1999 below poverty level: Male householder, no wife present: No related children under 18 years"	"% Income in 1999 below poverty level: Female householder, no husband present"	"% Income in 1999 below poverty level: Female householder, no husband present: With related children under 18 years"	"% Income in 1999 below poverty level: Female householder, no husband present: No related children under 18 years"	"% Income in 1999 at or above poverty level"	"Total"	"Total: Same house in 1995"	"Total: Different house in 1995"	"Total: Different house in 1995: In United States in 1995"	"Total: Different house in 1995: In United States in 1995: Same county"	"Total: Different house in 1995: In United States in 1995: Different county"	"Total: Different house in 1995: In United States in 1995: Different county: Same state"	"Total: Different house in 1995: In United States in 1995: Different county: Different state"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: Northeast"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: Midwest"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: South"	"Total: Different house in 1995: In United States in 1995: Different county: Different state: West"	"Total: Different house in 1995: In Puerto Rico in 1995"	"Total: Different house in 1995: In Puerto Rico in 1995: Same municipio"	"Total: Different house in 1995: In Puerto Rico in 1995: Different municipio"	"Total: Different house in 1995: Elsewhere in 1995"	"Total: Different house in 1995: Elsewhere in 1995: U.S. Island Areas"	"Total: Different house in 1995: Elsewhere in 1995: Foreign country or at sea"	"% Total: Same house in 1995"	"% Total: Different house in 1995"	"% Total: Different house in 1995: In United States in 1995"	"% Total: Different house in 1995: In United States in 1995: Same county"	"% Total: Different house in 1995: In United States in 1995: Different county"	"% Total: Different house in 1995: In United States in 1995: Different county: Same state"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: Northeast"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: Midwest"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: South"	"% Total: Different house in 1995: In United States in 1995: Different county: Different state: West"	"% Total: Different house in 1995: In Puerto Rico in 1995"	"% Total: Different house in 1995: In Puerto Rico in 1995: Same municipio"	"% Total: Different house in 1995: In Puerto Rico in 1995: Different municipio"	"% Total: Different house in 1995: Elsewhere in 1995"	"% Total: Different house in 1995: Elsewhere in 1995: U.S. Island Areas"	"% Total: Different house in 1995: Elsewhere in 1995: Foreign country or at sea"	"Occupied housing units"	"Occupied housing units: Owner occupied"	"Occupied housing units: Owner occupied: Moved in 1999 to March 2000"	"Occupied housing units: Owner occupied: Moved in 1995 to 1998"	"Occupied housing units: Owner occupied: Moved in 1990 to 1994"	"Occupied housing units: Owner occupied: Moved in 1980 to 1989"	"Occupied housing units: Owner occupied: Moved in 1970 to 1979"	"Occupied housing units: Owner occupied: Moved in 1969 or earlier"	"Occupied housing units: Renter occupied"	"Occupied housing units: Renter occupied: Moved in 1999 to March 2000"	"Occupied housing units: Renter occupied: Moved in 1995 to 1998"	"Occupied housing units: Renter occupied: Moved in 1990 to 1994"	"Occupied housing units: Renter occupied: Moved in 1980 to 1989"	"Occupied housing units: Renter occupied: Moved in 1970 to 1979"	"Occupied housing units: Renter occupied: Moved in 1969 or earlier"	"% Occupied housing units: Owner occupied"	"% Occupied housing units: Owner occupied: Moved in 1999 to March 2000"	"% Occupied housing units: Owner occupied: Moved in 1995 to 1998"	"% Occupied housing units: Owner occupied: Moved in 1990 to 1994"	"% Occupied housing units: Owner occupied: Moved in 1980 to 1989"	"% Occupied housing units: Owner occupied: Moved in 1970 to 1979"	"% Occupied housing units: Owner occupied: Moved in 1969 or earlier"	"% Occupied housing units: Renter occupied"	"% Occupied housing units: Renter occupied: Moved in 1999 to March 2000"	"% Occupied housing units: Renter occupied: Moved in 1995 to 1998"	"% Occupied housing units: Renter occupied: Moved in 1990 to 1994"	"% Occupied housing units: Renter occupied: Moved in 1980 to 1989"	"% Occupied housing units: Renter occupied: Moved in 1970 to 1979"	"% Occupied housing units: Renter occupied: Moved in 1969 or earlier"
"Census Tract 3681.01"	"Census Tract 3681.01, Middlesex County, Massachusetts"	"25017368101"	"140"	"00"	"14"	"25"	"017"	"21"	""	"368101"	1430	61	22	25	6	0	6	8	0	8	1369	4.27	1.54	1.75	0.42	0	0.42	0.56	0	0.56	95.73	5494	2932	2562	1969	1204	765	208	557	222	108	204	23	0	0	0	593	0	593	53.37	46.63	35.84	21.91	13.92	3.79	10.14	4.04	1.97	3.71	0.42	0	0	0	10.79	0	10.79	2283	1346	60	247	179	231	213	416	937	436	345	92	43	12	9	58.96	2.63	10.82	7.84	10.12	9.33	18.22	41.04	19.1	15.11	4.03	1.88	0.53	0.39
"Census Tract 3681.02"	"Census Tract 3681.02, Middlesex County, Massachusetts"	"25017368102"	"140"	"00"	"14"	"25"	"017"	"21"	""	"368102"	996	17	0	12	0	0	0	5	5	0	979	1.71	0	1.2	0	0	0	0.5	0.5	0	98.29	3523	2457	1066	986	752	234	103	131	90	23	13	5	0	0	0	80	0	80	69.74	30.26	27.99	21.35	6.64	2.92	3.72	2.55	0.65	0.37	0.14	0	0	0	2.27	0	2.27	1402	1175	81	224	167	221	245	237	227	86	74	35	8	8	16	83.81	5.78	15.98	11.91	15.76	17.48	16.9	16.19	6.13	5.28	2.5	0.57	0.57	1.14
"Census Tract 3682"	"Census Tract 3682, Middlesex County, Massachusetts"	"25017368200"	"140"	"00"	"14"	"25"	"017"	"21"	""	"368200"	1154	52	3	7	0	0	0	42	18	24	1102	4.51	0.26	0.61	0	0	0	3.64	1.56	2.08	95.49	4139	2649	1490	1413	1012	401	142	259	82	43	86	48	0	0	0	77	0	77	64	36	34.14	24.45	9.69	3.43	6.26	1.98	1.04	2.08	1.16	0	0	0	1.86	0	1.86	1759	1097	93	224	143	212	163	262	662	244	273	34	58	0	53	62.36	5.29	12.73	8.13	12.05	9.27	14.89	37.64	13.87	15.52	1.93	3.3	0	3.01
"Census Tract 3683"	"Census Tract 3683, Middlesex County, Massachusetts"	"25017368300"	"140"	"00"	"14"	"25"	"017"	"21"	""	"368300"	890	36	9	7	0	0	0	20	20	0	854	4.04	1.01	0.79	0	0	0	2.25	2.25	0	95.96	4124	2011	2113	1928	1060	868	398	470	266	57	81	66	0	0	0	185	0	185	48.76	51.24	46.75	25.7	21.05	9.65	11.4	6.45	1.38	1.96	1.6	0	0	0	4.49	0	4.49	2089	612	18	170	65	70	65	224	1477	359	577	301	176	30	34	29.3	0.86	8.14	3.11	3.35	3.11	10.72	70.7	17.19	27.62	14.41	8.43	1.44	1.63
"Census Tract 3684"	"Census Tract 3684, Middlesex County, Massachusetts"	"25017368400"	"140"	"00"	"14"	"25"	"017"	"21"	""	"368400"	1429	38	0	7	0	0	0	31	0	31	1391	2.66	0	0.49	0	0	0	2.17	0	2.17	97.34	8521	3486	5035	4425	1356	3069	771	2298	1419	192	303	384	6	0	0	604	17	587	40.91	59.09	51.93	15.91	36.02	9.05	26.97	16.65	2.25	3.56	4.51	0.07	0	0	7.09	0.2	6.89	2743	1058	100	224	127	142	101	364	1685	527	582	303	217	9	47	38.57	3.65	8.17	4.63	5.18	3.68	13.27	61.43	19.21	21.22	11.05	7.91	0.33	1.71
"Census Tract 3685"	"Census Tract 3685, Middlesex County, Massachusetts"	"25017368500"	"140"	"00"	"14"	"25"	"017"	"21"	""	"368500"	647	29	8	0	8	8	0	13	0	13	618	4.48	1.24	0	1.24	1.24	0	2.01	0	2.01	95.52	3387	987	2400	1963	1047	916	354	562	270	77	137	78	0	0	0	437	0	437	29.14	70.86	57.96	30.91	27.04	10.45	16.59	7.97	2.27	4.04	2.3	0	0	0	12.9	0	12.9	1792	162	38	64	14	9	0	37	1630	411	802	188	114	60	55	9.04	2.12	3.57	0.78	0.5	0	2.06	90.96	22.94	44.75	10.49	6.36	3.35	3.07
"Census Tract 3686"	"Census Tract 3686, Middlesex County, Massachusetts"	"25017368600"	"140"	"00"	"14"	"25"	"017"	"21"	""	"368600"	1105	24	0	8	0	0	0	16	16	0	1081	2.17	0	0.72	0	0	0	1.45	1.45	0	97.83	5204	2261	2943	2619	1403	1216	358	858	488	70	153	147	0	0	0	324	0	324	43.45	56.55	50.33	26.96	23.37	6.88	16.49	9.38	1.35	2.94	2.82	0	0	0	6.23	0	6.23	2434	611	37	101	52	146	60	215	1823	533	735	316	142	43	54	25.1	1.52	4.15	2.14	6	2.47	8.83	74.9	21.9	30.2	12.98	5.83	1.77	2.22
"Census Tract 3687"	"Census Tract 3687, Middlesex County, Massachusetts"	"25017368700"	"140"	"00"	"14"	"25"	"017"	"21"	""	"368700"	606	52	12	0	5	5	0	35	22	13	554	8.58	1.98	0	0.83	0.83	0	5.78	3.63	2.15	91.42	2432	1140	1292	1160	809	351	110	241	127	25	41	48	8	0	0	124	0	124	46.88	53.12	47.7	33.26	14.43	4.52	9.91	5.22	1.03	1.69	1.97	0.33	0	0	5.1	0	5.1	1038	248	23	67	14	39	57	48	790	235	273	187	59	7	29	23.89	2.22	6.45	1.35	3.76	5.49	4.62	76.11	22.64	26.3	18.02	5.68	0.67	2.79
"Census Tract 3688"	"Census Tract 3688, Middlesex County, Massachusetts"	"25017368800"	"140"	"00"	"14"	"25"	"017"	"21"	""	"368800"	1034	30	5	11	14	14	0	0	0	0	1004	2.9	0.48	1.06	1.35	1.35	0	0	0	0	97.1	4644	2632	2012	1690	1162	528	276	252	128	33	63	28	6	0	0	316	0	316	56.68	43.32	36.39	25.02	11.37	5.94	5.43	2.76	0.71	1.36	0.6	0.13	0	0	6.8	0	6.8	1925	747	49	152	105	177	88	176	1178	252	477	194	151	48	56	38.81	2.55	7.9	5.45	9.19	4.57	9.14	61.19	13.09	24.78	10.08	7.84	2.49	2.91
"Census Tract 3689.01"	"Census Tract 3689.01, Middlesex County, Massachusetts"	"25017368901"	"140"	"00"	"14"	"25"	"017"	"21"	""	"368901"	1242	25	4	7	0	0	0	14	4	10	1217	2.01	0.32	0.56	0	0	0	1.13	0.32	0.81	97.99	6578	3396	3182	2919	1222	1697	882	815	633	30	77	75	14	0	0	249	0	249	51.63	48.37	44.38	18.58	25.8	13.41	12.39	9.62	0.46	1.17	1.14	0.21	0	0	3.79	0	3.79	2036	1539	154	503	295	213	168	206	497	239	118	52	55	8	25	75.59	7.56	24.71	14.49	10.46	8.25	10.12	24.41	11.74	5.8	2.55	2.7	0.39	1.23
"Census Tract 3689.02"	"Census Tract 3689.02, Middlesex County, Massachusetts"	"25017368902"	"140"	"00"	"14"	"25"	"017"	"21"	""	"368902"	611	30	8	7	0	0	0	15	9	6	581	4.91	1.31	1.15	0	0	0	2.45	1.47	0.98	95.09	2849	1536	1313	1147	658	489	287	202	107	21	22	52	0	0	0	166	0	166	53.91	46.09	40.26	23.1	17.16	10.07	7.09	3.76	0.74	0.77	1.83	0	0	0	5.83	0	5.83	1475	312	35	33	53	59	35	97	1163	259	464	161	152	105	22	21.15	2.37	2.24	3.59	4	2.37	6.58	78.85	17.56	31.46	10.92	10.31	7.12	1.49
"Census Tract 3690"	"Census Tract 3690, Middlesex County, Massachusetts"	"25017369000"	"140"	"00"	"14"	"25"	"017"	"21"	""	"369000"	142	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	100	676	350	326	326	256	70	51	19	7	2	6	4	0	0	0	0	0	0	51.78	48.22	48.22	37.87	10.36	7.54	2.81	1.04	0.3	0.89	0.59	0	0	0	0	0	0	261	192	7	63	35	34	13	40	69	6	51	0	0	6	6	73.56	2.68	24.14	13.41	13.03	4.98	15.33	26.44	2.3	19.54	0	0	2.3	2.3
"Census Tract 3691"	"Census Tract 3691, Middlesex County, Massachusetts"	"25017369100"	"140"	"00"	"14"	"25"	"017"	"21"	""	"369100"	1275	54	0	12	0	0	0	42	14	28	1221	4.24	0	0.94	0	0	0	3.29	1.1	2.2	95.76	4905	3405	1500	1393	987	406	207	199	81	41	66	11	5	0	0	102	0	102	69.42	30.58	28.4	20.12	8.28	4.22	4.06	1.65	0.84	1.35	0.22	0.1	0	0	2.08	0	2.08	1970	1571	138	232	205	218	328	450	399	146	142	55	37	0	19	79.75	7.01	11.78	10.41	11.07	16.65	22.84	20.25	7.41	7.21	2.79	1.88	0	0.96
"Census Tract 3701.01"	"Census Tract 3701.01, Middlesex County, Massachusetts"	"25017370101"	"140"	"00"	"14"	"25"	"017"	"21"	""	"370101"	1610	126	28	13	28	28	0	57	57	0	1484	7.83	1.74	0.81	1.74	1.74	0	3.54	3.54	0	92.17	6214	3588	2626	2351	1473	878	491	387	223	33	49	82	0	0	0	275	0	275	57.74	42.26	37.83	23.7	14.13	7.9	6.23	3.59	0.53	0.79	1.32	0	0	0	4.43	0	4.43	2876	1638	112	351	225	195	199	556	1238	317	529	163	153	45	31	56.95	3.89	12.2	7.82	6.78	6.92	19.33	43.05	11.02	18.39	5.67	5.32	1.56	1.08
"Census Tract 3701.02"	"Census Tract 3701.02, Middlesex County, Massachusetts"	"25017370102"	"140"	"00"	"14"	"25"	"017"	"21"	""	"370102"	1360	62	10	18	0	0	0	34	16	18	1298	4.56	0.74	1.32	0	0	0	2.5	1.18	1.32	95.44	6817	2971	3846	3377	1597	1780	700	1080	505	139	251	185	34	0	0	435	0	435	43.58	56.42	49.54	23.43	26.11	10.27	15.84	7.41	2.04	3.68	2.71	0.5	0	0	6.38	0	6.38	3029	1197	92	333	137	106	224	305	1832	468	807	251	177	52	77	39.52	3.04	10.99	4.52	3.5	7.4	10.07	60.48	15.45	26.64	8.29	5.84	1.72	2.54
"Census Tract 3702"	"Census Tract 3702, Middlesex County, Massachusetts"	"25017370200"	"140"	"00"	"14"	"25"	"017"	"21"	""	"370200"	1968	17	0	4	6	0	6	7	0	7	1951	0.86	0	0.2	0.3	0	0.3	0.36	0	0.36	99.14	7662	4389	3273	3114	1488	1626	717	909	502	51	182	174	0	0	0	159	0	159	57.28	42.72	40.64	19.42	21.22	9.36	11.86	6.55	0.67	2.38	2.27	0	0	0	2.08	0	2.08	3524	1926	130	319	308	324	257	588	1598	521	623	184	155	55	60	54.65	3.69	9.05	8.74	9.19	7.29	16.69	45.35	14.78	17.68	5.22	4.4	1.56	1.7
"Census Tract 3703"	"Census Tract 3703, Middlesex County, Massachusetts"	"25017370300"	"140"	"00"	"14"	"25"	"017"	"21"	""	"370300"	1359	108	21	38	7	7	0	42	42	0	1251	7.95	1.55	2.8	0.52	0.52	0	3.09	3.09	0	92.05	5821	2962	2859	2418	1211	1207	645	562	277	100	72	113	0	0	0	441	11	430	50.88	49.12	41.54	20.8	20.74	11.08	9.65	4.76	1.72	1.24	1.94	0	0	0	7.58	0.19	7.39	2841	1101	88	290	120	262	132	209	1740	609	530	218	212	94	77	38.75	3.1	10.21	4.22	9.22	4.65	7.36	61.25	21.44	18.66	7.67	7.46	3.31	2.71
"Census Tract 3704"	"Census Tract 3704, Middlesex County, Massachusetts"	"25017370400"	"140"	"00"	"14"	"25"	"017"	"21"	""	"370400"	1119	22	14	8	0	0	0	0	0	0	1097	1.97	1.25	0.71	0	0	0	0	0	0	98.03	5033	2550	2483	2323	910	1413	737	676	432	60	128	56	0	0	0	160	0	160	50.67	49.33	46.16	18.08	28.07	14.64	13.43	8.58	1.19	2.54	1.11	0	0	0	3.18	0	3.18	2359	1024	100	146	97	221	159	301	1335	451	552	218	49	38	27	43.41	4.24	6.19	4.11	9.37	6.74	12.76	56.59	19.12	23.4	9.24	2.08	1.61	1.14
"Census Tract 3731"	"Census Tract 3731, Middlesex County, Massachusetts"	"25017373100"	"140"	"00"	"14"	"25"	"017"	"21"	""	"373100"	1056	32	16	0	10	0	10	6	6	0	1024	3.03	1.52	0	0.95	0	0.95	0.57	0.57	0	96.97	4637	2119	2518	2240	905	1335	661	674	367	83	138	86	0	0	0	278	0	278	45.7	54.3	48.31	19.52	28.79	14.25	14.54	7.91	1.79	2.98	1.85	0	0	0	6	0	6	2159	977	92	249	149	170	156	161	1182	554	411	91	95	20	11	45.25	4.26	11.53	6.9	7.87	7.23	7.46	54.75	25.66	19.04	4.21	4.4	0.93	0.51
"Census Tract 3732"	"Census Tract 3732, Middlesex County, Massachusetts"	"25017373200"	"140"	"00"	"14"	"25"	"017"	"21"	""	"373200"	1088	100	47	16	15	15	0	22	14	8	988	9.19	4.32	1.47	1.38	1.38	0	2.02	1.29	0.74	90.81	4317	2209	2108	1900	769	1131	555	576	290	108	77	101	0	0	0	208	0	208	51.17	48.83	44.01	17.81	26.2	12.86	13.34	6.72	2.5	1.78	2.34	0	0	0	4.82	0	4.82	1962	825	73	121	77	107	86	361	1137	344	386	153	162	42	50	42.05	3.72	6.17	3.92	5.45	4.38	18.4	57.95	17.53	19.67	7.8	8.26	2.14	2.55
"Census Tract 3733"	"Census Tract 3733, Middlesex County, Massachusetts"	"25017373300"	"140"	"00"	"14"	"25"	"017"	"21"	""	"373300"	727	9	2	0	0	0	0	7	7	0	718	1.24	0.28	0	0	0	0	0.96	0.96	0	98.76	2798	1754	1044	1002	416	586	387	199	71	40	63	25	0	0	0	42	0	42	62.69	37.31	35.81	14.87	20.94	13.83	7.11	2.54	1.43	2.25	0.89	0	0	0	1.5	0	1.5	1251	701	45	128	73	150	134	171	550	64	235	148	55	22	26	56.04	3.6	10.23	5.84	11.99	10.71	13.67	43.96	5.12	18.78	11.83	4.4	1.76	2.08
"Census Tract 3734"	"Census Tract 3734, Middlesex County, Massachusetts"	"25017373400"	"140"	"00"	"14"	"25"	"017"	"21"	""	"373400"	776	7	0	7	0	0	0	0	0	0	769	0.9	0	0.9	0	0	0	0	0	0	99.1	3027	1578	1449	1352	515	837	379	458	222	25	105	106	0	0	0	97	0	97	52.13	47.87	44.66	17.01	27.65	12.52	15.13	7.33	0.83	3.47	3.5	0	0	0	3.2	0	3.2	1396	696	73	153	146	97	98	129	700	207	357	60	38	23	15	49.86	5.23	10.96	10.46	6.95	7.02	9.24	50.14	14.83	25.57	4.3	2.72	1.65	1.07
"Census Tract 3735"	"Census Tract 3735, Middlesex County, Massachusetts"	"25017373500"	"140"	"00"	"14"	"25"	"017"	"21"	""	"373500"	1512	25	5	0	0	0	0	20	20	0	1487	1.65	0.33	0	0	0	0	1.32	1.32	0	98.35	6030	3750	2280	1999	632	1367	560	807	506	91	118	92	36	0	0	245	0	245	62.19	37.81	33.15	10.48	22.67	9.29	13.38	8.39	1.51	1.96	1.53	0.6	0	0	4.06	0	4.06	1946	1661	84	254	204	460	317	342	285	103	102	36	16	8	20	85.35	4.32	13.05	10.48	23.64	16.29	17.57	14.65	5.29	5.24	1.85	0.82	0.41	1.03
"Census Tract 3736"	"Census Tract 3736, Middlesex County, Massachusetts"	"25017373600"	"140"	"00"	"14"	"25"	"017"	"21"	""	"373600"	885	6	6	0	0	0	0	0	0	0	879	0.68	0.68	0	0	0	0	0	0	0	99.32	6276	2565	3711	3456	588	2868	898	1970	1342	199	287	142	31	0	0	224	0	224	40.87	59.13	55.07	9.37	45.7	14.31	31.39	21.38	3.17	4.57	2.26	0.49	0	0	3.57	0	3.57	1583	1232	91	331	202	255	166	187	351	148	111	47	35	0	10	77.83	5.75	20.91	12.76	16.11	10.49	11.81	22.17	9.35	7.01	2.97	2.21	0	0.63
"Census Tract 3737"	"Census Tract 3737, Middlesex County, Massachusetts"	"25017373700"	"140"	"00"	"14"	"25"	"017"	"21"	""	"373700"	1081	14	10	0	4	0	4	0	0	0	1067	1.3	0.93	0	0.37	0	0.37	0	0	0	98.7	3712	2513	1199	1074	451	623	339	284	58	67	28	131	0	0	0	125	0	125	67.7	32.3	28.93	12.15	16.78	9.13	7.65	1.56	1.8	0.75	3.53	0	0	0	3.37	0	3.37	1369	1238	70	209	217	218	281	243	131	51	62	7	0	0	11	90.43	5.11	15.27	15.85	15.92	20.53	17.75	9.57	3.73	4.53	0.51	0	0	0.8
"Census Tract 3738"	"Census Tract 3738, Middlesex County, Massachusetts"	"25017373800"	"140"	"00"	"14"	"25"	"017"	"21"	""	"373800"	1378	70	35	6	10	10	0	19	19	0	1308	5.08	2.54	0.44	0.73	0.73	0	1.38	1.38	0	94.92	4979	2932	2047	1833	652	1181	635	546	245	72	116	113	0	0	0	214	0	214	58.89	41.11	36.81	13.09	23.72	12.75	10.97	4.92	1.45	2.33	2.27	0	0	0	4.3	0	4.3	2025	1306	89	229	216	243	286	243	719	166	274	140	74	44	21	64.49	4.4	11.31	10.67	12	14.12	12	35.51	8.2	13.53	6.91	3.65	2.17	1.04
"Census Tract 3739"	"Census Tract 3739, Middlesex County, Massachusetts"	"25017373900"	"140"	"00"	"14"	"25"	"017"	"21"	""	"373900"	1793	61	21	17	10	0	10	13	0	13	1732	3.4	1.17	0.95	0.56	0	0.56	0.73	0	0.73	96.6	5914	4131	1783	1589	582	1007	774	233	63	59	46	65	0	0	0	194	0	194	69.85	30.15	26.87	9.84	17.03	13.09	3.94	1.07	1	0.78	1.1	0	0	0	3.28	0	3.28	2493	2147	150	435	357	455	419	331	346	140	116	45	34	0	11	86.12	6.02	17.45	14.32	18.25	16.81	13.28	13.88	5.62	4.65	1.81	1.36	0	0.44
"Census Tract 3740"	"Census Tract 3740, Middlesex County, Massachusetts"	"25017374000"	"140"	"00"	"14"	"25"	"017"	"21"	""	"374000"	1286	34	18	5	0	0	0	11	0	11	1252	2.64	1.4	0.39	0	0	0	0.86	0	0.86	97.36	4812	3069	1743	1490	635	855	547	308	212	36	39	21	23	0	0	230	0	230	63.78	36.22	30.96	13.2	17.77	11.37	6.4	4.41	0.75	0.81	0.44	0.48	0	0	4.78	0	4.78	1764	1512	70	225	275	379	280	283	252	30	139	38	23	7	15	85.71	3.97	12.76	15.59	21.49	15.87	16.04	14.29	1.7	7.88	2.15	1.3	0.4	0.85
"Census Tract 3741"	"Census Tract 3741, Middlesex County, Massachusetts"	"25017374100"	"140"	"00"	"14"	"25"	"017"	"21"	""	"374100"	1004	0	0	0	0	0	0	0	0	0	1004	0	0	0	0	0	0	0	0	0	100	3812	2016	1796	1582	539	1043	738	305	90	69	28	118	0	0	0	214	0	214	52.89	47.11	41.5	14.14	27.36	19.36	8	2.36	1.81	0.73	3.1	0	0	0	5.61	0	5.61	1680	1128	131	302	129	213	141	212	552	164	208	147	12	21	0	67.14	7.8	17.98	7.68	12.68	8.39	12.62	32.86	9.76	12.38	8.75	0.71	1.25	0
"Census Tract 3742"	"Census Tract 3742, Middlesex County, Massachusetts"	"25017374200"	"140"	"00"	"14"	"25"	"017"	"21"	""	"374200"	1122	47	12	10	12	5	7	13	5	8	1075	4.19	1.07	0.89	1.07	0.45	0.62	1.16	0.45	0.71	95.81	3844	2368	1476	1364	541	823	443	380	170	54	120	36	0	0	0	112	0	112	61.6	38.4	35.48	14.07	21.41	11.52	9.89	4.42	1.4	3.12	0.94	0	0	0	2.91	0	2.91	1574	1189	51	254	163	250	208	263	385	127	187	0	39	23	9	75.54	3.24	16.14	10.36	15.88	13.21	16.71	24.46	8.07	11.88	0	2.48	1.46	0.57
"Census Tract 3743"	"Census Tract 3743, Middlesex County, Massachusetts"	"25017374300"	"140"	"00"	"14"	"25"	"017"	"21"	""	"374300"	1038	18	9	0	0	0	0	9	9	0	1020	1.73	0.87	0	0	0	0	0.87	0.87	0	98.27	3362	2808	554	514	250	264	122	142	50	20	55	17	0	0	0	40	0	40	83.52	16.48	15.29	7.44	7.85	3.63	4.22	1.49	0.59	1.64	0.51	0	0	0	1.19	0	1.19	1304	1149	41	100	171	351	244	242	155	20	94	17	15	0	9	88.11	3.14	7.67	13.11	26.92	18.71	18.56	11.89	1.53	7.21	1.3	1.15	0	0.69
"Census Tract 3744"	"Census Tract 3744, Middlesex County, Massachusetts"	"25017374400"	"140"	"00"	"14"	"25"	"017"	"21"	""	"374400"	1479	42	16	0	7	7	0	19	19	0	1437	2.84	1.08	0	0.47	0.47	0	1.28	1.28	0	97.16	5179	3715	1464	1184	552	632	305	327	202	7	58	60	5	0	0	275	0	275	71.73	28.27	22.86	10.66	12.2	5.89	6.31	3.9	0.14	1.12	1.16	0.1	0	0	5.31	0	5.31	2025	1584	90	225	257	423	282	307	441	71	230	56	58	9	17	78.22	4.44	11.11	12.69	20.89	13.93	15.16	21.78	3.51	11.36	2.77	2.86	0.44	0.84
"Census Tract 3745"	"Census Tract 3745, Middlesex County, Massachusetts"	"25017374500"	"140"	"00"	"14"	"25"	"017"	"21"	""	"374500"	1077	45	19	19	0	0	0	7	7	0	1032	4.18	1.76	1.76	0	0	0	0.65	0.65	0	95.82	3901	2314	1587	1491	711	780	466	314	229	51	25	9	0	0	0	96	0	96	59.32	40.68	38.22	18.23	19.99	11.95	8.05	5.87	1.31	0.64	0.23	0	0	0	2.46	0	2.46	1623	1045	99	226	117	138	173	292	578	139	234	109	59	24	13	64.39	6.1	13.92	7.21	8.5	10.66	17.99	35.61	8.56	14.42	6.72	3.64	1.48	0.8
"Census Tract 3746"	"Census Tract 3746, Middlesex County, Massachusetts"	"25017374600"	"140"	"00"	"14"	"25"	"017"	"21"	""	"374600"	1319	18	10	0	0	0	0	8	8	0	1301	1.36	0.76	0	0	0	0	0.61	0.61	0	98.64	4666	3083	1583	1426	712	714	389	325	185	6	134	0	0	0	0	157	0	157	66.07	33.93	30.56	15.26	15.3	8.34	6.97	3.96	0.13	2.87	0	0	0	0	3.36	0	3.36	1918	1345	115	250	168	343	142	327	573	206	205	90	44	19	9	70.13	6	13.03	8.76	17.88	7.4	17.05	29.87	10.74	10.69	4.69	2.29	0.99	0.47
"Census Tract 3747"	"Census Tract 3747, Middlesex County, Massachusetts"	"25017374700"	"140"	"00"	"14"	"25"	"017"	"21"	""	"374700"	1100	6	0	6	0	0	0	0	0	0	1094	0.55	0	0.55	0	0	0	0	0	0	99.45	4014	2370	1644	1434	699	735	366	369	140	60	45	124	0	0	0	210	0	210	59.04	40.96	35.72	17.41	18.31	9.12	9.19	3.49	1.49	1.12	3.09	0	0	0	5.23	0	5.23	1772	1055	44	218	191	129	188	285	717	274	283	77	32	29	22	59.54	2.48	12.3	10.78	7.28	10.61	16.08	40.46	15.46	15.97	4.35	1.81	1.64	1.24
"Census Tract 3748"	"Census Tract 3748, Middlesex County, Massachusetts"	"25017374800"	"140"	"00"	"14"	"25"	"017"	"21"	""	"374800"	905	12	0	0	0	0	0	12	12	0	893	1.33	0	0	0	0	0	1.33	1.33	0	98.67	3950	2294	1656	1304	522	782	343	439	323	8	102	6	0	0	0	352	0	352	58.08	41.92	33.01	13.22	19.8	8.68	11.11	8.18	0.2	2.58	0.15	0	0	0	8.91	0	8.91	1357	913	82	181	134	188	126	202	444	131	172	66	42	16	17	67.28	6.04	13.34	9.87	13.85	9.29	14.89	32.72	9.65	12.68	4.86	3.1	1.18	1.25
