Statefp10,Countyfp10,Tractce10,Geoid10,Name10,Namelsad10,Mtfcc10,Aland10,Awater10,Intptlat10,Intptlon10,Area sqft,Area acres,Pop100,Hu100,Logpl94171,Logsf1,Logacs0610,Logsf1c,Shape area,Shape len
25,003,934300,25003934300,9343,Census Tract 9343,G5020,135706972.00000000,1114199.00000000,+42.1554346,-073.4492624,1472623412.83999990,33806.78170000,1886,1411,0030178,20893,0002832,0020893,1.36811739055e+008,6.98240962303e+004,
25,003,926100,25003926100,9261,Census Tract 9261,G5020,122856983.00000000,2936326.00000000,+42.1036505,-073.3598875,1353930987.44000010,31081.97860000,3257,1751,0030144,20859,0002822,0020859,1.25784807688e+008,4.84166468100e+004,
25,003,932300,25003932300,9323,Census Tract 9323,G5020,53696359.00000000,2502375.00000000,+42.4358274,-073.1128124,604882979.28999996,13886.20250000,2032,1133,0030162,20877,0002827,0020877,5.61956923170e+007,3.72524345440e+004,
25,003,901100,25003901100,9011,Census Tract 9011,G5020,7889443.00000000,14757.00000000,+42.4771527,-073.2083180,85075715.12000001,1953.06970000,3729,1697,0030063,20778,0002806,0020778,7.90382419082e+006,1.42165661615e+004,
25,021,416300,25021416300,4163,Census Tract 4163,G5020,2664133.00000000,96544.00000000,+42.2627184,-071.0767006,29713556.78000000,682.12940000,4749,1824,0141784,123676,0003673,0123676,2.76049079637e+006,8.02317087460e+003,
25,021,416200,25021416200,4162,Census Tract 4162,G5020,3458105.00000000,59915.00000000,+42.2545233,-071.0958630,37864854.63000000,869.25750000,6651,2411,0141776,123668,0003672,0123668,3.51777418625e+006,9.37576916903e+003,
25,021,407100,25021407100,4071,Census Tract 4071,G5020,31135982.00000000,602483.00000000,+42.1725506,-071.3628109,341604566.36000001,7842.16180000,7891,3158,0141643,123535,0003642,0123535,3.17362296457e+007,2.80140274631e+004,
25,021,408102,25021408102,4081.02,Census Tract 4081.02,G5020,7819148.00000000,210033.00000000,+42.1468014,-071.4154287,86419049.27000000,1983.90840000,4790,1920,0141654,123546,0003644,0123546,8.02862453832e+006,2.09811387483e+004,
25,021,406102,25021406102,4061.02,Census Tract 4061.02,G5020,19975471.00000000,262688.00000000,+42.1698248,-071.2999982,217825400.44000000,5000.58310000,6487,2231,0141638,123530,0003641,0123530,2.02367228457e+007,2.34743405973e+004,
25,021,406101,25021406101,4061.01,Census Tract 4061.01,G5020,17326071.00000000,342456.00000000,+42.2028409,-071.3156070,190168224.84000000,4365.66170000,5537,2006,0141634,123526,0003640,0123526,1.76672768932e+007,2.01025162587e+004,
25,021,408101,25021408101,4081.01,Census Tract 4081.01,G5020,22076414.00000000,125593.00000000,+42.1558155,-071.4327808,238962646.03000000,5485.82750000,7962,2693,0141649,123541,0003643,0123541,2.22004450712e+007,2.65666857359e+004,
25,021,421200,25021421200,4212,Census Tract 4212,G5020,11828795.00000000,40082.00000000,+42.1532853,-070.9969944,127746021.65000001,2932.64510000,5671,2171,0141953,123845,0003709,0123845,1.18680412966e+007,1.57623582171e+004,
25,021,421100,25021421100,4211,Census Tract 4211,G5020,6951482.00000000,242356.00000000,+42.1374509,-071.0192719,77428048.75000000,1777.50340000,5120,2103,0141948,123840,0003708,0123840,7.19332985006e+006,1.14317270418e+004,
25,021,442103,25021442103,4421.03,Census Tract 4421.03,G5020,16624491.00000000,218910.00000000,+42.1176651,-071.4037132,181287675.21000001,4161.79240000,6946,2178,0142045,123937,0003727,0123937,1.68422434791e+007,2.95243864559e+004,
25,021,442101,25021442101,4421.01,Census Tract 4421.01,G5020,5391837.00000000,144073.00000000,+42.0945815,-071.3886852,59583778.99000000,1367.85530000,5572,1803,0142035,123927,0003725,0123927,5.53553632984e+006,1.32940514720e+004,
25,021,413300,25021413300,4133,Census Tract 4133,G5020,3217127.00000000,3683.00000000,+42.1946834,-071.2188584,34665880.21000000,795.81910000,4954,1970,0141723,123615,0003659,0123615,3.22057848871e+006,8.29481145288e+003,
25,021,402300,25021402300,4023,Census Tract 4023,G5020,4210825.00000000,64081.00000000,+42.2235593,-071.1542001,46011297.93000000,1056.27410000,4549,1648,0141564,123456,0003626,0123456,4.27460656888e+006,1.45096658443e+004,
25,005,650500,25005650500,6505,Census Tract 6505,G5020,574335.00000000,0.00000000,+41.6691679,-070.9334549,6182124.85000000,141.92210000,3141,1475,0038352,34390,0002922,0034390,5.74340512865e+005,3.23109049808e+003,
25,005,651900,25005651900,6519,Census Tract 6519,G5020,998520.00000000,907912.00000000,+41.6287551,-070.9190324,10748248.27000000,246.74580000,1942,932,0038409,34447,0002937,0034447,9.98548943091e+005,6.63840862360e+003,
25,005,651700,25005651700,6517,Census Tract 6517,G5020,406815.00000000,0.00000000,+41.6349577,-070.9338316,4379006.61000000,100.52820000,1983,1006,0038403,34441,0002935,0034441,4.06824656818e+005,2.61871443918e+003,
25,005,654200,25005654200,6542,Census Tract 6542,G5020,4503009.00000000,237270.00000000,+41.6891653,-070.9118700,48881587.87000000,1122.16680000,3387,1461,0038475,34513,0002954,0034513,4.54126620507e+006,1.74780148642e+004,
25,021,403500,25021403500,4035,Census Tract 4035,G5020,5599844.00000000,223780.00000000,+42.3027770,-071.2317391,62680425.07000000,1438.94460000,5684,2497,0141596,123488,0003632,0123488,5.82322532324e+006,1.12924819421e+004,
25,005,650900,25005650900,6509,Census Tract 6509,G5020,948482.00000000,0.00000000,+41.6581443,-070.9413219,10209543.15000000,234.37890000,2867,1157,0038368,34406,0002926,0034406,9.48501392266e+005,4.83081767041e+003,
25,005,651800,25005651800,6518,Census Tract 6518,G5020,839841.00000000,414747.00000000,+41.6366805,-070.9210476,9040198.70000000,207.53440000,1745,1382,0038406,34444,0002936,0034444,8.39865315492e+005,7.02434693136e+003,
25,005,652200,25005652200,6522,Census Tract 6522,G5020,945790.00000000,0.00000000,+41.6259685,-070.9450615,10180683.39000000,233.71630000,2836,1238,0038420,34458,0002940,0034458,9.45820246524e+005,4.94461808807e+003,
25,005,642200,25005642200,6422,Census Tract 6422,G5020,1422773.00000000,3760.00000000,+41.7290757,-071.1359480,15354980.43000000,352.50180000,3881,1561,0038275,34313,0002903,0034313,1.42653010829e+006,7.97936015041e+003,
25,005,633100,25005633100,6331,Census Tract 6331,G5020,55000097.00000000,226617.00000000,+41.8708043,-071.2518791,594429527.87000000,13646.22420000,5490,2005,0038177,34215,0002880,0034215,5.52245309826e+007,3.20683896745e+004,
25,005,630400,25005630400,6304,Census Tract 6304,G5020,9974593.00000000,332207.00000000,+41.9566547,-071.3326323,110935182.98999999,2546.72140000,4855,2143,0038122,34160,0002869,0034160,1.03062569024e+007,1.85489791133e+004,
25,005,651002,25005651002,6510.02,Census Tract 6510.02,G5020,2358471.00000000,47648.00000000,+41.6413178,-070.9524972,25899699.74000000,594.57530000,3833,1583,0038374,34412,0002928,0034412,2.40617045504e+006,8.09576253811e+003,
25,005,651500,25005651500,6515,Census Tract 6515,G5020,853610.00000000,0.00000000,+41.6408755,-070.9419702,9188407.25000000,210.93680000,3115,1330,0038393,34431,0002933,0034431,8.53634394296e+005,4.23858357125e+003,
25,005,652000,25005652000,6520,Census Tract 6520,G5020,439925.00000000,0.00000000,+41.6266977,-070.9278159,4735421.26000000,108.71030000,2676,1224,0038412,34450,0002938,0034450,4.39936783891e+005,3.16632888346e+003,
25,003,900900,25003900900,9009,Census Tract 9009,G5020,4103562.00000000,86807.00000000,+42.4377069,-073.2590699,45102144.33000000,1035.40280000,5134,2521,0030057,20772,0002805,0020772,4.19014310284e+006,1.31644027181e+004,
25,003,900800,25003900800,9008,Census Tract 9008,G5020,25783292.00000000,551465.00000000,+42.4185002,-073.2554053,283447897.56000000,6507.06840000,4835,2215,0030051,20766,0002804,0020766,2.63332766561e+007,2.59446996161e+004,
25,003,900700,25003900700,9007,Census Tract 9007,G5020,7194541.00000000,331454.00000000,+42.4346711,-073.2936239,81004444.63000000,1859.60620000,2910,1292,0030046,20761,0002803,0020761,7.52558926635e+006,1.57769953799e+004,
25,003,900600,25003900600,9006,Census Tract 9006,G5020,2116463.00000000,71544.00000000,+42.4565288,-073.2623060,23550217.89000000,540.63860000,4117,1929,0030040,20755,0002802,0020755,2.18789561380e+006,1.00298623686e+004,
25,003,900500,25003900500,9005,Census Tract 9005,G5020,28225810.00000000,2704647.00000000,+42.4619653,-073.3032343,332914880.72000003,7642.67400000,3288,1470,0030037,20752,0002801,0020752,3.09289281751e+007,2.87620067277e+004,
25,003,900400,25003900400,9004,Census Tract 9004,G5020,12759481.00000000,991638.00000000,+42.4799383,-073.2546444,148008327.47000000,3397.80370000,4862,2351,0030031,20746,0002800,0020746,1.37504785536e+007,1.97616009366e+004,
25,003,900300,25003900300,9003,Census Tract 9003,G5020,2747526.00000000,21953.00000000,+42.4680494,-073.2419820,29808853.59000000,684.31710000,2903,1295,0030027,20742,0002799,0020742,2.76934418776e+006,7.01304632620e+003,
25,003,900200,25003900200,9002,Census Tract 9002,G5020,1338730.00000000,111345.00000000,+42.4557477,-073.2413519,15607615.32000000,358.30150000,4449,2212,0030020,20735,0002798,0020735,1.45000069523e+006,7.88128605613e+003,
25,003,900100,25003900100,9001,Census Tract 9001,G5020,1264254.00000000,0.00000000,+42.4517006,-073.2529007,13607566.17000000,312.38670000,3389,2185,0030015,20730,0002797,0020730,1.26418930354e+006,5.83572468130e+003,
25,003,932200,25003932200,9322,Census Tract 9322,G5020,217666212.00000000,6596603.00000000,+42.3249571,-073.1108353,2413776426.19000010,55412.68200000,2317,1989,0030158,20873,0002826,0020873,2.24248064802e+008,7.53998403588e+004,
25,003,921500,25003921500,9215,Census Tract 9215,G5020,18120354.00000000,340407.00000000,+42.6905098,-073.1493635,198709457.81000000,4561.74150000,3100,1475,0030112,20827,0002815,0020827,1.84607865159e+007,1.99747373388e+004,
25,021,410400,25021410400,4104,Census Tract 4104,G5020,10315011.00000000,1400128.00000000,+42.0798262,-071.2464922,126091746.04000001,2894.66820000,6300,2613,0141674,123566,0003649,0123566,1.17143534586e+007,1.45947730240e+004,
25,021,410300,25021410300,4103,Census Tract 4103,G5020,16022789.00000000,292120.00000000,+42.0572579,-071.2118848,175600211.16999999,4031.22620000,4423,1715,0141671,123563,0003648,0123563,1.63138586394e+007,2.20798490508e+004,
25,021,410100,25021410100,4101,Census Tract 4101,G5020,25068367.00000000,900937.00000000,+42.0579097,-071.2765533,279512055.25999999,6416.71380000,6142,2567,0141666,123558,0003647,0123558,2.59676234789e+007,2.26185774936e+004,
25,021,405100,25021405100,4051,Census Tract 4051,G5020,39156781.00000000,816021.00000000,+42.2352395,-071.2880327,430231594.06999999,9876.75840000,5589,1969,0141629,123521,0003639,0123521,3.99699828762e+007,3.77950936118e+004,
25,021,402102,25021402102,4021.02,Census Tract 4021.02,G5020,1888079.00000000,73877.00000000,+42.2499646,-071.1526358,21116718.60000000,484.77320000,4063,1769,0141556,123448,0003624,0123448,1.96181522377e+006,6.41974163968e+003,
25,021,402500,25021402500,4025,Census Tract 4025,G5020,10816235.00000000,431768.00000000,+42.2487745,-071.1991211,121063544.52000000,2779.23660000,4264,1761,0141575,123467,0003628,0123467,1.12472162301e+007,1.83696693401e+004,
25,021,402400,25021402400,4024,Census Tract 4024,G5020,4433341.00000000,117874.00000000,+42.2399389,-071.1673735,48985293.78000000,1124.54760000,6050,2592,0141568,123460,0003627,0123460,4.55090093807e+006,1.00529410112e+004,
25,005,644102,25005644102,6441.02,Census Tract 6441.02,G5020,5741538.00000000,2160608.00000000,+41.7773477,-071.1363109,70355177.56999999,1615.13260000,5057,1924,0038294,34332,0002908,0034332,6.53623606939e+006,1.21562412277e+004,
25,005,610202,25005610202,6102.02,Census Tract 6102.02,G5020,23952372.00000000,391792.00000000,+42.0043385,-071.2487197,262021819.78999999,6015.19330000,5586,1908,0038006,34044,0002841,0034044,2.43427210449e+007,2.04746558909e+004,
25,005,652500,25005652500,6525,Census Tract 6525,G5020,242840.00000000,27189.00000000,+41.6173463,-070.9245281,2613976.72000000,60.00860000,2589,1163,0038431,34469,0002943,0034469,2.42847364762e+005,2.17535322724e+003,
25,005,651200,25005651200,6512,Census Tract 6512,G5020,826884.00000000,156749.00000000,+41.6539869,-070.9241376,9012095.00000000,206.88920000,2068,957,0038382,34420,0002930,0034420,8.37254375628e+005,5.13164571655e+003,
25,005,651600,25005651600,6516,Census Tract 6516,G5020,698848.00000000,0.00000000,+41.6339613,-070.9428823,7522531.87000000,172.69360000,3862,1694,0038398,34436,0002934,0034436,6.98868864168e+005,3.37582450944e+003,
25,005,652100,25005652100,6521,Census Tract 6521,G5020,571605.00000000,0.00000000,+41.6276711,-070.9339490,6152881.13000000,141.25070000,2815,1238,0038416,34454,0002939,0034454,5.71623645536e+005,3.51628068885e+003,
25,005,650201,25005650201,6502.01,Census Tract 6502.01,G5020,16034572.00000000,322628.00000000,+41.6909464,-070.9563173,176068284.84999999,4041.97160000,2916,1320,0038336,34374,0002918,0034374,1.63573442432e+007,2.38094724032e+004,
25,005,650400,25005650400,6504,Census Tract 6504,G5020,718577.00000000,145530.00000000,+41.6695702,-070.9229142,7734792.51000000,177.56640000,3773,1721,0038347,34385,0002921,0034385,7.18588593452e+005,4.22081033493e+003,
25,005,655200,25005655200,6552,Census Tract 6552,G5020,2453927.00000000,749599.00000000,+41.6541146,-070.9111854,26423151.65000000,606.59210000,4415,2122,0038483,34521,0002956,0034521,2.45480095661e+006,1.00286604316e+004,
25,005,654100,25005654100,6541,Census Tract 6541,G5020,43218014.00000000,1119259.00000000,+41.7092061,-070.8984361,477240724.45999998,10955.93950000,6916,2657,0038470,34508,0002953,0034508,4.43372914925e+007,3.26680933419e+004,
25,003,921300,25003921300,9213,Census Tract 9213,G5020,11991197.00000000,132548.00000000,+42.6984367,-073.0840898,130498787.39000000,2995.83990000,5118,2338,0030104,20819,0002813,0020819,1.21237825817e+007,1.50170387987e+004,
25,003,935300,25003935300,9353,Census Tract 9353,G5020,4610478.00000000,80384.00000000,+42.7053172,-073.1184867,50492091.96000000,1159.13890000,3791,2052,0030192,20907,0002835,0020907,4.69088762304e+006,1.26780010382e+004,
25,003,933400,25003933400,9334,Census Tract 9334,G5020,226227544.00000000,9501155.00000000,+42.1524327,-073.1139841,2537177502.27000000,58245.58090000,2527,2372,0030171,20886,0002830,0020886,2.35712445811e+008,7.74708215995e+004,
25,003,912100,25003912100,9121,Census Tract 9121,G5020,56416391.00000000,256494.00000000,+42.4798194,-073.1537762,609990780.54999995,14003.46140000,6756,2920,0030072,20787,0002808,0020787,5.66702244443e+007,3.81733960028e+004,
25,003,933300,25003933300,9333,Census Tract 9333,G5020,121445541.00000000,2630681.00000000,+42.0984359,-073.2419781,1335449762.88000010,30657.70810000,1509,1039,0030168,20883,0002829,0020883,1.24067838806e+008,4.76702011499e+004,
25,003,924100,25003924100,9241,Census Tract 9241,G5020,58883528.00000000,2434646.00000000,+42.3019692,-073.3230236,659976069.33000004,15150.96580000,1947,1692,0030132,20847,0002820,0020847,6.13140282873e+007,3.27538021413e+004,
25,003,913100,25003913100,9131,Census Tract 9131,G5020,54958353.00000000,1168736.00000000,+42.3678615,-073.2697680,604107096.16999996,13868.39060000,5025,3044,0030080,20795,0002809,0020795,5.61236102022e+007,3.74512021732e+004,
25,003,914100,25003914100,9141,Census Tract 9141,G5020,67725973.00000000,2254051.00000000,+42.3031741,-073.2339236,753204730.48000002,17291.20130000,5943,3056,0030088,20803,0002810,0020803,6.99752891818e+007,4.17065399094e+004,
25,003,935100,25003935100,9351,Census Tract 9351,G5020,175642986.00000000,1054589.00000000,+42.5040924,-073.3159774,1901873365.88000010,43661.00470000,2420,1548,0030181,20896,0002833,0020896,1.76690524115e+008,9.79098624219e+004,
25,003,925100,25003925100,9251,Census Tract 9251,G5020,116090784.00000000,2472600.00000000,+42.2218505,-073.3330442,1276110511.11999990,29295.46630000,7104,3466,0030136,20851,0002821,0020851,1.18555020191e+008,4.80111393441e+004,
25,021,402200,25021402200,4022,Census Tract 4022,G5020,1163639.00000000,2515.00000000,+42.2346920,-071.1443956,12551482.04000000,288.14240000,2169,861,0141561,123453,0003625,0123453,1.16607545409e+006,7.19647878712e+003,
25,021,402101,25021402101,4021.01,Census Tract 4021.01,G5020,4027285.00000000,347797.00000000,+42.2668165,-071.1818415,47089439.85000000,1081.02480000,3634,1560,0141551,123443,0003623,0123443,4.37476962754e+006,1.27393995868e+004,
25,021,423100,25021423100,4231,Census Tract 4231,G5020,25353993.00000000,56062471.00000000,+42.2624280,-070.7988829,281597515.44999999,6464.58940000,7542,2980,0142014,123906,0003720,0123906,2.61613698726e+007,4.06640760205e+004,
25,021,415300,25021415300,4153,Census Tract 4153,G5020,16800131.00000000,544776.00000000,+42.1963267,-071.1287863,186685082.25000000,4285.69980000,3714,1367,0141765,123657,0003669,0123657,1.73436810419e+007,2.03910148497e+004,
25,021,415200,25021415200,4152,Census Tract 4152,G5020,15940142.00000000,1130610.00000000,+42.1662239,-071.1009719,183734390.52000001,4217.96120000,5850,2299,0141762,123654,0003668,0123654,1.70695517121e+007,1.63593054082e+004,
25,021,415102,25021415102,4151.02,Census Tract 4151.02,G5020,6003449.00000000,241877.00000000,+42.1469759,-071.1426575,67219097.62000001,1543.13810000,7465,3385,0141756,123648,0003667,0123648,6.24488351542e+006,1.30722067749e+004,
25,021,415101,25021415101,4151.01,Census Tract 4151.01,G5020,9939122.00000000,197023.00000000,+42.1734950,-071.1595561,109096420.34999999,2504.50920000,4532,1711,0141753,123645,0003666,0123645,1.01354296791e+007,1.91098988383e+004,
25,005,651300,25005651300,6513,Census Tract 6513,G5020,835421.00000000,527231.00000000,+41.6438564,-070.9228263,8992542.11000000,206.44040000,2227,1086,0038385,34423,0002931,0034423,8.35437841886e+005,5.28026506130e+003,
25,005,650600,25005650600,6506,Census Tract 6506,G5020,397456.00000000,34063.00000000,+41.6641112,-070.9249808,4278234.08000000,98.21470000,2759,1360,0038356,34394,0002923,0034394,3.97462542149e+005,2.97174834060e+003,
25,005,617102,25005617102,6171.02,Census Tract 6171.02,G5020,35317085.00000000,2057003.00000000,+41.7509266,-070.9645586,402284833.06999999,9235.18900000,4189,1582,0038100,34138,0002864,0034138,3.73736334875e+007,2.98228532196e+004,
25,005,650202,25005650202,6502.02,Census Tract 6502.02,G5020,1849612.00000000,14605.00000000,+41.6740018,-070.9355116,20066424.75000000,460.66170000,2142,964,0038340,34378,0002919,0034378,1.86423932875e+006,8.51069131483e+003,
25,005,613100,25005613100,6131,Census Tract 6131,G5020,25692451.00000000,1847767.00000000,+41.9533457,-071.1100216,296423818.17000002,6804.95450000,6327,2773,0038042,34080,0002850,0034080,2.75387839491e+007,2.60697829304e+004,
25,005,645103,25005645103,6451.03,Census Tract 6451.03,G5020,24031823.00000000,1077907.00000000,+41.7582787,-071.2416296,264289688.27000001,6067.25640000,5617,2128,0038312,34350,0002912,0034350,2.45534136492e+007,3.32299512291e+004,
25,003,931100,25003931100,9311,Census Tract 9311,G5020,32865588.00000000,267085.00000000,+42.7227108,-073.1058227,356640352.38999999,8187.33590000,1702,715,0030149,20864,0002823,0020864,3.31331055994e+007,2.55163266681e+004,
25,003,923100,25003923100,9231,Census Tract 9231,G5020,69434044.00000000,1827452.00000000,+42.5650083,-073.1492076,767025782.75000000,17608.48900000,3235,1529,0030128,20843,0002819,0020843,7.12593122025e+007,4.22987635682e+004,
25,003,933200,25003933200,9332,Census Tract 9332,G5020,116753413.00000000,3092584.00000000,+42.2090676,-073.2102570,1289915610.48000000,29612.38780000,1288,1208,0030165,20880,0002828,0020880,1.19837560946e+008,4.50529014949e+004,
25,003,922100,25003922100,9221,Census Tract 9221,G5020,1995183.00000000,29217.00000000,+42.6201974,-073.1242948,21789967.72000000,500.22880000,2680,1522,0030115,20830,0002816,0020830,2.02436232194e+006,8.20015015739e+003,
25,003,922300,25003922300,9223,Census Tract 9223,G5020,24088711.00000000,51468.00000000,+42.6092321,-073.1362717,259836643.96000001,5965.02860000,2116,985,0030125,20840,0002818,0020840,2.41397106615e+007,2.99530385728e+004,
25,005,640800,25005640800,6408,Census Tract 6408,G5020,3140680.00000000,2833378.00000000,+41.6739021,-071.1408008,64304769.17000000,1476.23440000,3813,1573,0038219,34257,0002889,0034257,5.97413241205e+006,1.32888453258e+004,
25,005,642500,25005642500,6425,Census Tract 6425,G5020,55464493.00000000,8372746.00000000,+41.7258761,-071.0706159,687133893.69000006,15774.42360000,4517,1876,0038287,34325,0002906,0034325,6.38370831943e+007,3.70224280358e+004,
